area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Licensed Fixed Wireless,0.837258948,0.666405750,0.666405750,0.263573614,0,0
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Licensed Fixed Wireless,0.839393724,0.693303921,0.686899594,0.147086031,0.000000000,0
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Other,0,0,0,0.000000000,0,0
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Other,0.000000000,0,0,0,0,0
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,R,All Wired,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,B,All Wired,0.949074074,0.949074074,0.944444444,0.944444444,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,R,Any Terrestrial,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.944444444,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,R,All Wired and Licensed Fixed Wireless,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.944444444,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,R,Copper,0.587962963,0.587962963,0.379629630,0,0,0
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,B,Copper,0.074074074,0.074074074,0.023148148,0,0,0
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,R,Cable/Fiber,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,B,Cable/Fiber,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
Nontribal,Census Place,4967880,Scipio,"Scipio, UT",216,R,Cable,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
